419.67,5036.08,1.83,2.38,13.67,2.76,59965.25,25184.0000,0.00,59.9652,0.00
2469.65,29635.77,2469.6473,60.0069,1.94,6.48,76.65,10.27,959670.87,9262.2500,211.71,
625.18,7502.13,1.65,3.20,11.91,5.28,119940.61,18758.0000,1178.00,59.9703,0.00
2775.11,33301.31,2775.1094,60.0153,1.77,11.53,79.27,24.38,1919755.81,5204.6562,184.17,
896.70,10760.42,2.05,4.46,43.87,11.04,239910.38,13452.5000,840.69,59.9776,0.00
2879.35,34552.21,2879.3506,60.0226,1.64,22.22,142.10,46.63,3840323.08,2700.4062,42.44,
2036.20,24434.44,2036.2032,60.0053,1.84,3.93,142.88,5.00,479778.89,15272.8750,53.82,
292.06,4672.90,2.33,3.42,22.09,5.09,59969.41,17526.0000,0.00,59.9694,0.00
1416.14,22658.31,1416.1444,60.0129,2.54,11.29,268.80,22.69,959849.66,5311.6875,153.48,
393.61,6297.74,2.62,5.08,22.41,8.28,119949.33,11810.0000,67.00,59.9747,0.00
1485.50,23768.00,1485.5001,60.0222,2.32,21.53,248.43,53.85,1919952.08,2786.3438,67.52,
493.34,7893.48,2.82,8.10,76.13,17.32,239938.28,7401.2500,159.56,59.9846,0.00
1534.12,24545.98,1534.1235,60.0486,2.90,41.70,256.80,97.55,3841519.80,1439.4062,30.07,
1176.69,18827.06,1176.6915,60.0072,2.61,6.80,125.62,12.75,479875.80,8826.2500,171.16,
594.58,3567.49,0.94,1.68,19.00,2.81,59926.93,35680.0000,0.00,59.9269,0.00
3236.85,19421.13,3236.8549,60.0058,0.86,4.94,90.38,12.30,959517.03,12139.3750,319.30,
862.90,5177.39,0.93,2.31,17.02,3.96,119853.27,25891.0000,186.00,59.9266,0.02
3325.88,19955.27,3325.8776,60.0145,0.82,9.62,131.26,27.66,1919642.08,6237.5312,117.72,
932.28,5593.68,0.92,4.29,33.54,9.22,239867.12,13986.2500,284.72,59.9668,0.00
3462.93,20777.60,3462.9336,60.0170,0.99,18.47,180.59,50.11,3839743.38,3247.4219,89.58,
2490.54,14943.25,2490.5421,60.0054,0.82,3.21,69.96,7.56,479674.53,18680.7500,451.28,

